Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust,wind_direction
,,,Fahrenheit,%,Miles/hour,Miles/hour,Degrees
08/23/17,05:33,08/23/17-05:33,64.99,85,0,,
08/23/17,05:13,08/23/17-05:13,64.99,85,0,,
08/23/17,05:03,08/23/17-05:03,64.99,85,0,,
08/23/17,04:53,08/23/17-04:53,64.99,85,0,,
08/23/17,04:33,08/23/17-04:33,64.99,85,0,,
08/23/17,04:23,08/23/17-04:23,64.99,85,0,,
08/23/17,04:13,08/23/17-04:13,64.99,85,0,,
08/23/17,03:53,08/23/17-03:53,64.99,85,0,,
08/23/17,03:13,08/23/17-03:13,64.99,86,0,,
08/23/17,03:03,08/23/17-03:03,64.99,86,0,,
08/23/17,02:53,08/23/17-02:53,64.99,86,0,,
08/23/17,02:43,08/23/17-02:43,64.99,87,0,,
08/23/17,02:33,08/23/17-02:33,64,87,0,,
08/23/17,02:13,08/23/17-02:13,64,88,0,,
08/23/17,01:53,08/23/17-01:53,64,87,0,,
08/23/17,01:43,08/23/17-01:43,64,87,0,,
08/23/17,01:33,08/23/17-01:33,64,87,0,,
08/23/17,01:13,08/23/17-01:13,64,87,0,,
08/23/17,00:53,08/23/17-00:53,63,87,0,,
08/23/17,00:43,08/23/17-00:43,63,86,0,,
08/23/17,00:33,08/23/17-00:33,63,86,0,,
08/23/17,00:23,08/23/17-00:23,64,86,0,,
08/23/17,00:13,08/23/17-00:13,64,86,0,,
08/23/17,00:03,08/23/17-00:03,64,85,0,,
08/22/17,23:43,08/22/17-23:43,64.99,85,0,,
08/22/17,23:33,08/22/17-23:33,64.99,85,0,,
08/22/17,23:23,08/22/17-23:23,64.99,85,0,,
08/22/17,23:13,08/22/17-23:13,64.99,85,0,,
08/22/17,23:03,08/22/17-23:03,64.99,85,0,,
08/22/17,22:53,08/22/17-22:53,64.99,85,0,,
08/22/17,22:23,08/22/17-22:23,64.99,85,0,,
08/22/17,22:03,08/22/17-22:03,64.99,85,0,,
08/22/17,21:53,08/22/17-21:53,64.99,85,0,,
08/22/17,21:43,08/22/17-21:43,64.99,85,0,,
08/22/17,21:33,08/22/17-21:33,64.99,85,0,,
08/22/17,21:23,08/22/17-21:23,64.99,85,0,,
08/22/17,20:43,08/22/17-20:43,64.99,84,0,,
08/22/17,20:33,08/22/17-20:33,64.99,84,0,,
08/22/17,20:13,08/22/17-20:13,66,83,0,,
08/22/17,19:43,08/22/17-19:43,66,81,0,,
08/22/17,19:33,08/22/17-19:33,66.99,79,0,,
08/22/17,19:23,08/22/17-19:23,66.99,78,0,,
08/22/17,19:13,08/22/17-19:13,68,76,0,,
08/22/17,19:03,08/22/17-19:03,68,76,0,,
08/22/17,18:23,08/22/17-18:23,70,71,0,,
08/22/17,18:13,08/22/17-18:13,71.01,69,0,,
08/22/17,17:53,08/22/17-17:53,72,68,0,,
08/22/17,17:33,08/22/17-17:33,72,67,0,,
08/22/17,17:13,08/22/17-17:13,73.99,62,0,,
08/22/17,17:03,08/22/17-17:03,75,63,0,,
08/22/17,16:53,08/22/17-16:53,75,62,0,,
08/22/17,16:43,08/22/17-16:43,75,60,0,,
08/22/17,16:33,08/22/17-16:33,75,61,0,,
08/22/17,16:13,08/22/17-16:13,75,61,0,,
08/22/17,16:03,08/22/17-16:03,75,60,0,,
08/22/17,15:43,08/22/17-15:43,75.99,57,0,,
08/22/17,15:33,08/22/17-15:33,75.99,57,0,,
08/22/17,15:13,08/22/17-15:13,77,56,0,,
08/22/17,15:03,08/22/17-15:03,78.01,55,0,,
08/22/17,14:53,08/22/17-14:53,78.01,54,0,,
08/22/17,14:43,08/22/17-14:43,78.01,55,0,,
08/22/17,14:33,08/22/17-14:33,78.01,55,0,,
08/22/17,14:23,08/22/17-14:23,78.01,54,0,,
08/22/17,14:03,08/22/17-14:03,77,56,0,,
08/22/17,13:53,08/22/17-13:53,78.01,55,0,,
08/22/17,13:43,08/22/17-13:43,78.01,55,0,,
08/22/17,13:33,08/22/17-13:33,77,56,0,,
08/22/17,13:23,08/22/17-13:23,78.01,56,0,,
08/22/17,13:13,08/22/17-13:13,78.01,56,0,,
08/22/17,12:53,08/22/17-12:53,78.01,58,0,,
08/22/17,12:23,08/22/17-12:23,77,58,0,,
08/22/17,12:13,08/22/17-12:13,77,58,0,,
08/22/17,12:03,08/22/17-12:03,77,57,0,,
08/22/17,11:43,08/22/17-11:43,77,57,0,,
08/22/17,11:33,08/22/17-11:33,77,58,0,,
08/22/17,11:23,08/22/17-11:23,77,58,0,,
08/22/17,11:13,08/22/17-11:13,75.99,59,0,,
08/22/17,10:53,08/22/17-10:53,77,57,0,,
08/22/17,10:13,08/22/17-10:13,73,63,0,,
08/22/17,10:03,08/22/17-10:03,73,66,0,,
08/22/17,09:53,08/22/17-09:53,72,68,0,,
08/22/17,09:43,08/22/17-09:43,71.01,70,0,,
08/22/17,09:23,08/22/17-09:23,69.01,74,0,,
08/22/17,09:03,08/22/17-09:03,66.99,77,0,,
08/22/17,08:53,08/22/17-08:53,66,78,0,,
08/22/17,08:43,08/22/17-08:43,66,80,0,,
08/22/17,08:33,08/22/17-08:33,64.99,81,0,,
08/22/17,08:23,08/22/17-08:23,64,81,0,,
08/22/17,08:13,08/22/17-08:13,63,82,0,,
08/22/17,07:53,08/22/17-07:53,62.01,84,0,,
08/22/17,07:33,08/22/17-07:33,60.01,85,0,,
08/22/17,07:23,08/22/17-07:23,59,86,0,,
08/22/17,07:13,08/22/17-07:13,57.99,86,0,,
08/22/17,07:03,08/22/17-07:03,57.99,86,0,,
08/22/17,06:53,08/22/17-06:53,57.99,86,0,,
08/22/17,06:33,08/22/17-06:33,57.99,85,0,,
08/22/17,06:23,08/22/17-06:23,57.99,85,0,,
08/22/17,06:13,08/22/17-06:13,57.99,85,0,,
08/22/17,06:03,08/22/17-06:03,57.99,85,0,,
08/22/17,05:43,08/22/17-05:43,57.99,85,0,,
08/22/17,05:33,08/22/17-05:33,59,85,0,,
08/22/17,05:13,08/22/17-05:13,59,85,0,,
08/22/17,05:03,08/22/17-05:03,59,85,0,,
08/22/17,04:53,08/22/17-04:53,59,85,0,,
08/22/17,04:43,08/22/17-04:43,59,85,0,,
08/22/17,04:23,08/22/17-04:23,59,85,0,,
08/22/17,04:03,08/22/17-04:03,60.01,85,0,,
08/22/17,03:53,08/22/17-03:53,60.01,85,0,,
08/22/17,03:43,08/22/17-03:43,60.01,85,0,,
08/22/17,03:33,08/22/17-03:33,60.01,84,0,,
08/22/17,03:03,08/22/17-03:03,60.01,84,0,,
08/22/17,02:53,08/22/17-02:53,60.01,84,0,,
08/22/17,02:43,08/22/17-02:43,60.01,83,0,,
08/22/17,02:33,08/22/17-02:33,60.01,83,0,,
08/22/17,02:23,08/22/17-02:23,61,83,0,,
08/22/17,02:13,08/22/17-02:13,61,83,0,,
08/22/17,02:03,08/22/17-02:03,61,83,0,,
08/21/17,23:13,08/21/17-23:13,64.99,83,0,,
08/21/17,23:03,08/21/17-23:03,64.99,82,0,,
08/21/17,22:53,08/21/17-22:53,64.99,82,0,,
08/21/17,22:43,08/21/17-22:43,66,82,0,,
08/21/17,22:33,08/21/17-22:33,64.99,82,0,,
08/21/17,22:23,08/21/17-22:23,66,81,0,,
08/21/17,22:13,08/21/17-22:13,66,81,0,,
08/21/17,22:03,08/21/17-22:03,66,80,0,,
08/21/17,21:53,08/21/17-21:53,66,80,0,,
08/21/17,21:43,08/21/17-21:43,66,79,0,,
08/21/17,21:33,08/21/17-21:33,66,79,0,,
08/21/17,21:23,08/21/17-21:23,66,78,0,,
08/21/17,21:13,08/21/17-21:13,66,78,0,,
08/21/17,21:03,08/21/17-21:03,66.99,78,0,,
08/21/17,20:53,08/21/17-20:53,66.99,78,0,,
08/21/17,20:43,08/21/17-20:43,66.99,76,0,,
08/21/17,20:33,08/21/17-20:33,66.99,76,0,,
08/21/17,20:23,08/21/17-20:23,66.99,76,0,,
08/21/17,20:13,08/21/17-20:13,66.99,75,0,,
08/21/17,20:03,08/21/17-20:03,68,75,0,,
08/21/17,19:53,08/21/17-19:53,68,74,0,,
08/21/17,19:43,08/21/17-19:43,68,73,0,,
08/21/17,19:33,08/21/17-19:33,69.01,71,0,,
08/21/17,19:23,08/21/17-19:23,70,70,0,,
08/21/17,19:13,08/21/17-19:13,70,67,0,,
08/21/17,19:03,08/21/17-19:03,71.01,66,0,,
08/21/17,18:53,08/21/17-18:53,72,65,0,,
08/21/17,18:43,08/21/17-18:43,73,65,0,,
08/21/17,18:33,08/21/17-18:33,73,63,0,,
08/21/17,18:23,08/21/17-18:23,73.99,61,0,,
08/21/17,18:13,08/21/17-18:13,75,58,0,,
08/21/17,18:03,08/21/17-18:03,73.99,57,0,,
08/21/17,17:53,08/21/17-17:53,73.99,58,0,,
08/21/17,17:43,08/21/17-17:43,75,56,0,,
08/21/17,17:33,08/21/17-17:33,75,56,0,,
08/21/17,17:23,08/21/17-17:23,75.99,56,0,,
08/21/17,17:13,08/21/17-17:13,75.99,56,0,,
08/21/17,17:03,08/21/17-17:03,75.99,55,0,,
08/21/17,16:53,08/21/17-16:53,77,54,0,,
08/21/17,16:43,08/21/17-16:43,77,54,0,,
08/21/17,16:33,08/21/17-16:33,77,54,0,,
08/21/17,16:23,08/21/17-16:23,77,53,0,,
08/21/17,16:13,08/21/17-16:13,77,54,0,,
08/21/17,16:03,08/21/17-16:03,77,53,0,,
08/21/17,15:53,08/21/17-15:53,77,54,0,,
08/21/17,15:43,08/21/17-15:43,77,54,0,,
08/21/17,15:33,08/21/17-15:33,77,53,0,,
08/21/17,15:23,08/21/17-15:23,78.01,53,0,,
08/21/17,15:13,08/21/17-15:13,78.01,52,0,,
08/21/17,15:03,08/21/17-15:03,78.01,53,0,,
08/21/17,14:53,08/21/17-14:53,78.01,53,0,,
08/21/17,14:43,08/21/17-14:43,78.01,52,0,,
08/21/17,14:33,08/21/17-14:33,78.01,52,0,,
08/21/17,14:23,08/21/17-14:23,78.01,53,0,,
08/21/17,14:13,08/21/17-14:13,78.01,52,0,,
08/21/17,14:03,08/21/17-14:03,78.01,53,0,,
08/21/17,13:53,08/21/17-13:53,78.01,53,0,,
08/21/17,13:43,08/21/17-13:43,78.01,54,0,,
08/21/17,13:33,08/21/17-13:33,78.01,54,0,,
08/21/17,13:23,08/21/17-13:23,79,52,0,,
08/21/17,13:13,08/21/17-13:13,79,53,0,,
08/21/17,13:03,08/21/17-13:03,78.01,53,0,,
08/21/17,12:53,08/21/17-12:53,77,55,0,,
08/21/17,12:43,08/21/17-12:43,77,55,0,,
08/21/17,12:33,08/21/17-12:33,77,55,0,,
08/21/17,12:23,08/21/17-12:23,77,55,0,,
08/21/17,12:13,08/21/17-12:13,78.01,54,0,,
08/21/17,12:03,08/21/17-12:03,78.01,53,0,,
08/21/17,11:53,08/21/17-11:53,77,54,0,,
08/21/17,11:43,08/21/17-11:43,75.99,54,0,,
08/21/17,11:33,08/21/17-11:33,75,56,0,,
08/21/17,11:23,08/21/17-11:23,75,56,0,,
08/21/17,11:13,08/21/17-11:13,73.99,58,0,,
08/21/17,11:03,08/21/17-11:03,73.99,60,0,,
08/21/17,10:53,08/21/17-10:53,73,60,0,,
08/21/17,10:43,08/21/17-10:43,73,61,0,,
08/21/17,10:33,08/21/17-10:33,72,61,0,,
08/21/17,10:23,08/21/17-10:23,72,61,0,,
08/21/17,10:13,08/21/17-10:13,72,60,0,,
08/21/17,10:03,08/21/17-10:03,73,60,0,,
08/21/17,09:53,08/21/17-09:53,73,58,0,,
08/21/17,09:43,08/21/17-09:43,73.99,57,0,,
08/21/17,09:13,08/21/17-09:13,73,60,0,,
08/21/17,09:03,08/21/17-09:03,73,59,0,,
08/21/17,08:53,08/21/17-08:53,72,62,0,,
08/21/17,08:43,08/21/17-08:43,71.01,65,0,,
08/21/17,08:33,08/21/17-08:33,70,67,0,,
08/21/17,08:23,08/21/17-08:23,69.01,68,0,,
08/21/17,08:13,08/21/17-08:13,69.01,70,0,,
08/21/17,08:03,08/21/17-08:03,68,72,0,,
08/21/17,07:53,08/21/17-07:53,66.99,72,0,,
08/21/17,07:43,08/21/17-07:43,66.99,75,0,,
08/21/17,07:33,08/21/17-07:33,66,76,0,,
08/21/17,07:23,08/21/17-07:23,66,77,0,,
08/21/17,07:13,08/21/17-07:13,66,78,0,,
08/21/17,07:03,08/21/17-07:03,64.99,78,0,,
08/21/17,06:53,08/21/17-06:53,64.99,78,0,,
08/21/17,06:43,08/21/17-06:43,64.99,78,0,,
08/21/17,06:33,08/21/17-06:33,64.99,78,0,,
08/21/17,06:23,08/21/17-06:23,64.99,78,0,,
08/21/17,06:13,08/21/17-06:13,66,77,0,,
08/21/17,06:03,08/21/17-06:03,66,77,,,
08/21/17,05:53,08/21/17-05:53,66,77,0,,
08/21/17,05:43,08/21/17-05:43,66,76,0,,
08/21/17,05:33,08/21/17-05:33,66,76,0,,
08/21/17,05:23,08/21/17-05:23,66,76,0,,
08/21/17,05:13,08/21/17-05:13,66,76,0,,
08/21/17,05:03,08/21/17-05:03,66,75,0,,
08/21/17,04:53,08/21/17-04:53,66,75,0,,
08/21/17,04:43,08/21/17-04:43,66,75,0,,
08/21/17,04:33,08/21/17-04:33,66,75,0,,
08/21/17,04:23,08/21/17-04:23,66,75,0,,
08/21/17,04:13,08/21/17-04:13,66,75,0,,
08/21/17,04:03,08/21/17-04:03,66,75,0,,
08/21/17,03:53,08/21/17-03:53,66,75,0,,
08/21/17,03:43,08/21/17-03:43,66,76,0,,
08/21/17,03:33,08/21/17-03:33,66,76,0,,
08/21/17,03:23,08/21/17-03:23,66,76,0,,
08/21/17,03:13,08/21/17-03:13,66,76,0,,
08/21/17,03:03,08/21/17-03:03,66,76,0,,
08/21/17,02:53,08/21/17-02:53,66,77,0,,
08/21/17,02:43,08/21/17-02:43,66,77,0,,
08/21/17,02:33,08/21/17-02:33,66,77,0,,
08/21/17,02:23,08/21/17-02:23,66,77,0,,
08/21/17,02:13,08/21/17-02:13,66,77,0,,
08/21/17,02:03,08/21/17-02:03,66,77,0,,
08/21/17,01:53,08/21/17-01:53,66,77,0,,
08/21/17,01:43,08/21/17-01:43,66,77,0,,
08/21/17,01:33,08/21/17-01:33,66,78,0,,
08/21/17,01:23,08/21/17-01:23,66,78,0,,
08/21/17,01:13,08/21/17-01:13,66,78,0,,
08/21/17,01:03,08/21/17-01:03,66,78,0,,
08/21/17,00:53,08/21/17-00:53,66,79,0,,
08/21/17,00:43,08/21/17-00:43,66,79,0,,
08/21/17,00:33,08/21/17-00:33,64.99,79,0,,
08/21/17,00:23,08/21/17-00:23,64.99,79,0,,
08/21/17,00:13,08/21/17-00:13,64.99,79,0,,
08/21/17,00:03,08/21/17-00:03,64.99,80,0,,
08/20/17,23:53,08/20/17-23:53,64.99,80,0,,
08/20/17,23:43,08/20/17-23:43,64.99,81,0,,
08/20/17,23:33,08/20/17-23:33,64.99,81,0,,
08/20/17,23:23,08/20/17-23:23,64,82,0,,
08/20/17,23:13,08/20/17-23:13,64,82,0,,
08/20/17,23:03,08/20/17-23:03,64,83,0,,
08/20/17,22:53,08/20/17-22:53,63,83,0,,
08/20/17,22:43,08/20/17-22:43,63,83,0,,
08/20/17,22:33,08/20/17-22:33,63,83,0,,
08/20/17,22:23,08/20/17-22:23,63,82,0,,
08/20/17,22:13,08/20/17-22:13,63,82,0,,
08/20/17,22:03,08/20/17-22:03,63,82,0,,
08/20/17,21:53,08/20/17-21:53,63,81,0,,
08/20/17,21:43,08/20/17-21:43,63,81,0,,
08/20/17,21:33,08/20/17-21:33,64,80,0,,
08/20/17,21:23,08/20/17-21:23,64,80,0,,
08/20/17,21:13,08/20/17-21:13,64,79,0,,
08/20/17,21:03,08/20/17-21:03,64,79,0,,
08/20/17,20:53,08/20/17-20:53,64,78,0,,
08/20/17,20:43,08/20/17-20:43,64,78,0,,
08/20/17,20:33,08/20/17-20:33,64.99,78,0,,
08/20/17,20:23,08/20/17-20:23,64.99,77,0,,
08/20/17,20:13,08/20/17-20:13,64.99,76,0,,
08/20/17,20:03,08/20/17-20:03,66,75,0,,
08/20/17,19:53,08/20/17-19:53,66,74,0,,
08/20/17,19:43,08/20/17-19:43,66,73,0,,
08/20/17,19:33,08/20/17-19:33,66.99,72,0,,
08/20/17,19:23,08/20/17-19:23,66.99,71,0,,
08/20/17,19:13,08/20/17-19:13,68,69,0,,
08/20/17,19:03,08/20/17-19:03,68,68,0,,
08/20/17,18:53,08/20/17-18:53,69.01,68,0,,
08/20/17,18:43,08/20/17-18:43,70,66,0,,
08/20/17,18:33,08/20/17-18:33,70,65,0,,
08/20/17,18:23,08/20/17-18:23,71.01,64,0,,
08/20/17,18:13,08/20/17-18:13,71.01,64,0,,
08/20/17,18:03,08/20/17-18:03,72,63,0,,
08/20/17,17:53,08/20/17-17:53,72,63,0,,
08/20/17,17:43,08/20/17-17:43,72,63,0,,
08/20/17,17:33,08/20/17-17:33,72,63,0,,
08/20/17,17:24,08/20/17-17:24,72,62,0,,
08/20/17,17:13,08/20/17-17:13,73,61,0,,
08/20/17,17:03,08/20/17-17:03,73,61,0,,
08/20/17,16:53,08/20/17-16:53,73,61,0,,
08/20/17,16:43,08/20/17-16:43,73.99,60,0,,
08/20/17,16:33,08/20/17-16:33,73,61,0,,
08/20/17,16:23,08/20/17-16:23,73.99,60,0,,
08/20/17,16:13,08/20/17-16:13,73.99,60,0,,
08/20/17,16:03,08/20/17-16:03,73,61,0,,
08/20/17,15:53,08/20/17-15:53,73.99,59,0,,
08/20/17,15:43,08/20/17-15:43,73.99,60,0,,
08/20/17,15:33,08/20/17-15:33,73.99,59,0,,
08/20/17,15:23,08/20/17-15:23,75.99,58,0,,
08/20/17,15:13,08/20/17-15:13,75,58,0,,
08/20/17,15:03,08/20/17-15:03,75,58,0,,
08/20/17,14:53,08/20/17-14:53,75,58,0,,
08/20/17,14:43,08/20/17-14:43,75,59,0,,
08/20/17,14:33,08/20/17-14:33,75,59,0,,
08/20/17,14:23,08/20/17-14:23,75,59,0,,
08/20/17,14:13,08/20/17-14:13,73.99,60,0,,
08/20/17,14:03,08/20/17-14:03,75,59,0,,
08/20/17,13:53,08/20/17-13:53,75,59,0,,
08/20/17,13:43,08/20/17-13:43,75,58,0,,
08/20/17,13:33,08/20/17-13:33,73.99,60,0,,
08/20/17,13:23,08/20/17-13:23,73.99,60,0,,
08/20/17,13:13,08/20/17-13:13,73.99,60,0,,
08/20/17,13:03,08/20/17-13:03,75,59,0,,
08/20/17,12:53,08/20/17-12:53,75,60,0,,
08/20/17,12:43,08/20/17-12:43,75,59,0,,
08/20/17,12:33,08/20/17-12:33,75,59,0,,
08/20/17,12:23,08/20/17-12:23,73.99,59,0,,
08/20/17,12:13,08/20/17-12:13,73.99,60,0,,
08/20/17,12:03,08/20/17-12:03,75,59,0,,
08/20/17,11:53,08/20/17-11:53,75,60,0,,
08/20/17,11:43,08/20/17-11:43,73.99,60,0,,
08/20/17,11:33,08/20/17-11:33,73.99,60,0,,
08/20/17,11:23,08/20/17-11:23,73.99,61,0,,
08/20/17,11:13,08/20/17-11:13,73,62,0,,
08/20/17,11:03,08/20/17-11:03,73,61,0,,
08/20/17,10:53,08/20/17-10:53,73,63,0,,
08/20/17,10:43,08/20/17-10:43,73,63,0,,
08/20/17,10:33,08/20/17-10:33,72,64,0,,
08/20/17,10:23,08/20/17-10:23,72,64,0,,
08/20/17,10:13,08/20/17-10:13,71.01,65,0,,
08/20/17,10:03,08/20/17-10:03,70,67,0,,
08/20/17,09:53,08/20/17-09:53,69.01,69,0,,
08/20/17,09:43,08/20/17-09:43,68,70,0,,
08/20/17,09:33,08/20/17-09:33,68,72,0,,
08/20/17,09:23,08/20/17-09:23,66.99,73,0,,
08/20/17,09:13,08/20/17-09:13,66.99,74,0,,
08/20/17,09:03,08/20/17-09:03,66.99,74,0,,
08/20/17,08:53,08/20/17-08:53,66.99,75,0,,
08/20/17,08:43,08/20/17-08:43,66,75,0,,
08/20/17,08:33,08/20/17-08:33,66,75,0,,
08/20/17,08:23,08/20/17-08:23,66,75,0,,
08/20/17,08:13,08/20/17-08:13,66,76,0,,
08/20/17,08:03,08/20/17-08:03,66,76,0,,
08/20/17,07:53,08/20/17-07:53,66,76,0,,
08/20/17,07:43,08/20/17-07:43,66,77,0,,
08/20/17,07:33,08/20/17-07:33,66,77,0,,
08/20/17,07:23,08/20/17-07:23,64.99,77,0,,
08/20/17,07:13,08/20/17-07:13,64.99,78,0,,
08/20/17,07:03,08/20/17-07:03,64.99,78,0,,
08/20/17,06:53,08/20/17-06:53,64.99,78,0,,
08/20/17,06:43,08/20/17-06:43,64.99,79,0,,
08/20/17,06:33,08/20/17-06:33,64.99,79,0,,
08/20/17,06:23,08/20/17-06:23,64.99,79,0,,
08/20/17,06:13,08/20/17-06:13,64.99,79,0,,
08/20/17,06:03,08/20/17-06:03,64.99,80,0,,
08/20/17,05:53,08/20/17-05:53,64.99,80,0,,
08/20/17,05:43,08/20/17-05:43,64.99,80,0,,
08/20/17,05:33,08/20/17-05:33,64.99,81,0,,
08/20/17,05:23,08/20/17-05:23,64.99,81,0,,
08/20/17,05:13,08/20/17-05:13,64.99,81,0,,
08/20/17,05:03,08/20/17-05:03,64.99,81,0,,
08/20/17,04:53,08/20/17-04:53,64,81,0,,
08/20/17,04:43,08/20/17-04:43,64,81,0,,
08/20/17,04:33,08/20/17-04:33,64,81,0,,
08/20/17,04:23,08/20/17-04:23,64,81,0,,
08/20/17,04:13,08/20/17-04:13,64.99,81,0,,
08/20/17,04:03,08/20/17-04:03,64.99,81,0,,
08/20/17,03:53,08/20/17-03:53,64.99,80,0,,
08/20/17,03:43,08/20/17-03:43,64.99,80,0,,
08/20/17,03:33,08/20/17-03:33,64.99,80,0,,
08/20/17,03:23,08/20/17-03:23,64.99,80,0,,
08/20/17,03:13,08/20/17-03:13,64.99,80,0,,
08/20/17,03:03,08/20/17-03:03,64.99,80,0,,
08/20/17,02:53,08/20/17-02:53,64.99,80,0,,
08/20/17,02:43,08/20/17-02:43,64.99,80,0,,
08/20/17,02:33,08/20/17-02:33,64.99,80,0,,
08/20/17,02:23,08/20/17-02:23,64.99,80,0,,
08/20/17,02:13,08/20/17-02:13,64.99,80,0,,
08/20/17,02:03,08/20/17-02:03,64.99,80,0,,
08/20/17,01:53,08/20/17-01:53,64.99,80,0,,
08/20/17,01:43,08/20/17-01:43,64.99,80,0,,
08/20/17,01:33,08/20/17-01:33,64.99,80,0,,
08/20/17,01:23,08/20/17-01:23,64.99,80,0,,
08/20/17,01:13,08/20/17-01:13,64.99,80,0,,
08/20/17,01:03,08/20/17-01:03,64.99,80,0,,
08/20/17,00:53,08/20/17-00:53,64.99,80,0,,
08/20/17,00:43,08/20/17-00:43,64.99,80,0,,
08/20/17,00:33,08/20/17-00:33,64.99,80,0,,
08/20/17,00:23,08/20/17-00:23,64.99,80,0,,
08/20/17,00:13,08/20/17-00:13,64.99,80,0,,
08/20/17,00:03,08/20/17-00:03,64.99,80,0,,
08/19/17,23:53,08/19/17-23:53,64.99,80,0,,
08/19/17,23:43,08/19/17-23:43,64.99,81,0,,
08/19/17,23:33,08/19/17-23:33,64.99,81,0,,
08/19/17,23:23,08/19/17-23:23,64.99,81,0,,
08/19/17,23:13,08/19/17-23:13,64.99,81,0,,
08/19/17,23:03,08/19/17-23:03,64.99,81,0,,
08/19/17,22:53,08/19/17-22:53,64.99,81,0,,
08/19/17,22:43,08/19/17-22:43,64.99,81,0,,
08/19/17,22:33,08/19/17-22:33,64.99,81,0,,
08/19/17,22:23,08/19/17-22:23,64.99,81,0,,
08/19/17,22:13,08/19/17-22:13,64.99,81,0,,
08/19/17,22:03,08/19/17-22:03,64.99,81,0,,
08/19/17,21:53,08/19/17-21:53,64.99,81,0,,
08/19/17,21:43,08/19/17-21:43,64.99,81,0,,
08/19/17,21:33,08/19/17-21:33,64.99,81,0,,
08/19/17,21:23,08/19/17-21:23,64.99,81,0,,
08/19/17,21:13,08/19/17-21:13,64.99,81,0,,
08/19/17,21:03,08/19/17-21:03,64.99,81,0,,
08/19/17,20:53,08/19/17-20:53,66,81,0,,
08/19/17,20:43,08/19/17-20:43,66,81,0,,
08/19/17,20:33,08/19/17-20:33,66,81,0,,
08/19/17,20:23,08/19/17-20:23,66,80,0,,
08/19/17,20:13,08/19/17-20:13,66,80,0,,
08/19/17,20:03,08/19/17-20:03,66,80,0,,
08/19/17,19:53,08/19/17-19:53,66,80,0,,
08/19/17,19:43,08/19/17-19:43,66,80,0,,
08/19/17,19:33,08/19/17-19:33,66,79,0,,
08/19/17,19:23,08/19/17-19:23,66.99,78,0,,
08/19/17,19:13,08/19/17-19:13,68,77,0,,
08/19/17,19:03,08/19/17-19:03,68,75,0,,
08/19/17,18:53,08/19/17-18:53,69.01,74,0,,
08/19/17,18:43,08/19/17-18:43,70,72,0,,
08/19/17,18:33,08/19/17-18:33,71.01,71,0,,
08/19/17,18:23,08/19/17-18:23,72,68,0,,
08/19/17,18:13,08/19/17-18:13,72,67,0,,
08/19/17,18:03,08/19/17-18:03,72,66,0,,
08/19/17,17:53,08/19/17-17:53,73,65,0,,
08/19/17,17:43,08/19/17-17:43,73,64,0,,
08/19/17,17:33,08/19/17-17:33,73.99,63,0,,
08/19/17,17:23,08/19/17-17:23,73.99,61,0,,
08/19/17,17:13,08/19/17-17:13,73.99,60,0,,
08/19/17,17:03,08/19/17-17:03,73.99,60,0,,
08/19/17,16:53,08/19/17-16:53,75,60,0,,
08/19/17,16:43,08/19/17-16:43,75,59,0,,
08/19/17,16:33,08/19/17-16:33,75,59,0,,
08/19/17,16:23,08/19/17-16:23,75,59,0,,
08/19/17,16:13,08/19/17-16:13,75,60,0,,
08/19/17,16:03,08/19/17-16:03,75.99,59,0,,
08/19/17,15:53,08/19/17-15:53,75.99,59,0,,
08/19/17,15:43,08/19/17-15:43,75,61,0,,
08/19/17,15:33,08/19/17-15:33,75,61,0,,
08/19/17,15:23,08/19/17-15:23,75.99,59,0,,
08/19/17,15:13,08/19/17-15:13,75.99,60,0,,
08/19/17,15:03,08/19/17-15:03,75,61,0,,
08/19/17,14:53,08/19/17-14:53,75,61,0,,
08/19/17,14:43,08/19/17-14:43,75,61,0,,
08/19/17,14:33,08/19/17-14:33,75.99,59,0,,
08/19/17,14:23,08/19/17-14:23,75.99,60,0,,
08/19/17,14:13,08/19/17-14:13,75.99,59,0,,
08/19/17,14:03,08/19/17-14:03,75.99,59,0,,
08/19/17,13:53,08/19/17-13:53,75,61,0,,
08/19/17,13:43,08/19/17-13:43,75,60,0,,
08/19/17,13:33,08/19/17-13:33,75.99,59,0,,
08/19/17,13:23,08/19/17-13:23,75,61,0,,
08/19/17,13:13,08/19/17-13:13,75,61,0,,
08/19/17,13:03,08/19/17-13:03,75,62,0,,
08/19/17,12:53,08/19/17-12:53,75,62,0,,
08/19/17,12:43,08/19/17-12:43,75,62,0,,
08/19/17,12:33,08/19/17-12:33,75,61,0,,
08/19/17,12:23,08/19/17-12:23,75,62,0,,
08/19/17,12:13,08/19/17-12:13,75,62,0,,
08/19/17,12:03,08/19/17-12:03,75,63,0,,
08/19/17,11:53,08/19/17-11:53,73.99,63,0,,
08/19/17,11:43,08/19/17-11:43,73.99,64,0,,
08/19/17,11:33,08/19/17-11:33,,,,,
08/19/17,11:23,08/19/17-11:23,,,,,
08/19/17,11:13,08/19/17-11:13,,,,,
08/19/17,11:03,08/19/17-11:03,71.01,70,,,
08/19/17,10:53,08/19/17-10:53,71.01,70,0,,
08/19/17,10:43,08/19/17-10:43,70,71,0,,
08/19/17,10:33,08/19/17-10:33,69.01,72,0,,
08/19/17,10:23,08/19/17-10:23,69.01,74,0,,
